pais,anio,sector_cod,sector,tecnologia_cod,tecnologia,pct,flag
HR,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TPVSG,Generacion de imagen/audio,9.48,
HU,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TPVSG,Generacion de imagen/audio,5.28,
IE,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TPVSG,Generacion de imagen/audio,4.41,
IT,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TPVSG,Generacion de imagen/audio,8.99,
LT,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TPVSG,Generacion de imagen/audio,10.18,
LU,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TPVSG,Generacion de imagen/audio,11.7,
LV,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TPVSG,Generacion de imagen/audio,5.46,
MT,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TPVSG,Generacion de imagen/audio,4.12,
NL,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TPVSG,Generacion de imagen/audio,12.97,b
PL,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TPVSG,Generacion de imagen/audio,3.21,
PT,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TPVSG,Generacion de imagen/audio,4.61,
RO,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TPVSG,Generacion de imagen/audio,2.32,
SE,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TPVSG,Generacion de imagen/audio,18.57,
SI,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TPVSG,Generacion de imagen/audio,8.49,
SK,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TPVSG,Generacion de imagen/audio,14.11,
AT,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,7.3,
BE,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,11.68,
BG,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,1.58,
CY,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,0.88,
CZ,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,2.65,
DE,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,8.65,
DK,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,14.35,
EE,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,2.81,
EL,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,4.73,
ES,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,6.74,
EU27_2020,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,6.2,
FI,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,11.3,
FR,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,4.75,
HR,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,5.25,
HU,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,3.81,
IE,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,4.02,
IT,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,7.19,
LT,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,2.34,
LU,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,7.68,
LV,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,2.77,
MT,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,1.48,
NL,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,9.22,b
PL,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,1.71,
PT,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,3.32,
RO,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,1.82,
SE,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,10.0,
SI,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,8.17,
SK,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TSR,Reconocimiento de voz,5.3,
AT,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,18.58,
BE,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,20.68,
BG,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,3.92,
CY,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,2.67,
CZ,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,7.23,
DE,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,12.41,
DK,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,30.79,
EE,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,8.43,
EL,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,7.11,
ES,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,8.38,
EU27_2020,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,10.53,
FI,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,25.67,
FR,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,6.88,
HR,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,9.4,
HU,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,4.94,
IE,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,5.42,
IT,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,12.5,
LT,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,14.47,
LU,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,18.69,
LV,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,8.29,
MT,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,8.29,
NL,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,20.22,b
PL,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,2.48,
PT,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,5.58,
RO,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,2.84,
SE,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,23.02,
SI,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,20.33,
SK,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,E_AI_TTM,Mineria de texto,11.4,
AT,2025,H,Transportation and storage,E_AI_TANY,Cualquier IA,19.37,
BE,2025,H,Transportation and storage,E_AI_TANY,Cualquier IA,22.36,
BG,2025,H,Transportation and storage,E_AI_TANY,Cualquier IA,5.71,
CY,2025,H,Transportation and storage,E_AI_TANY,Cualquier IA,5.52,
CZ,2025,H,Transportation and storage,E_AI_TANY,Cualquier IA,6.06,
DE,2025,H,Transportation and storage,E_AI_TANY,Cualquier IA,12.22,
DK,2025,H,Transportation and storage,E_AI_TANY,Cualquier IA,26.9,
EE,2025,H,Transportation and storage,E_AI_TANY,Cualquier IA,13.99,
EL,2025,H,Transportation and storage,E_AI_TANY,Cualquier IA,9.56,
ES,2025,H,Transportation and storage,E_AI_TANY,Cualquier IA,14.69,
EU27_2020,2025,H,Transportation and storage,E_AI_TANY,Cualquier IA,11.15,
FI,2025,H,Transportation and storage,E_AI_TANY,Cualquier IA,12.93,
FR,2025,H,Transportation and storage,E_AI_TANY,Cualquier IA,8.96,
HR,2025,H,Transportation and storage,E_AI_TANY,Cualquier IA,4.83,
HU,2025,H,Transportation and storage,E_AI_TANY,Cualquier IA,5.86,
IE,2025,H,Transportation and storage,E_AI_TANY,Cualquier IA,16.76,
IT,2025,H,Transportation and storage,E_AI_TANY,Cualquier IA,11.62,
LT,2025,H,Transportation and storage,E_AI_TANY,Cualquier IA,20.02,
LU,2025,H,Transportation and storage,E_AI_TANY,Cualquier IA,27.9,
LV,2025,H,Transportation and storage,E_AI_TANY,Cualquier IA,5.9,
MT,2025,H,Transportation and storage,E_AI_TANY,Cualquier IA,18.55,
NL,2025,H,Transportation and storage,E_AI_TANY,Cualquier IA,19.65,
PL,2025,H,Transportation and storage,E_AI_TANY,Cualquier IA,2.97,
PT,2025,H,Transportation and storage,E_AI_TANY,Cualquier IA,14.81,
RO,2025,H,Transportation and storage,E_AI_TANY,Cualquier IA,3.07,
SE,2025,H,Transportation and storage,E_AI_TANY,Cualquier IA,12.17,
SI,2025,H,Transportation and storage,E_AI_TANY,Cualquier IA,8.51,
SK,2025,H,Transportation and storage,E_AI_TANY,Cualquier IA,15.78,
AT,2025,H,Transportation and storage,E_AI_TAR,Robots autonomos,1.68,
BE,2025,H,Transportation and storage,E_AI_TAR,Robots autonomos,5.43,
BG,2025,H,Transportation and storage,E_AI_TAR,Robots autonomos,,u
CY,2025,H,Transportation and storage,E_AI_TAR,Robots autonomos,0.87,
CZ,2025,H,Transportation and storage,E_AI_TAR,Robots autonomos,0.51,
DE,2025,H,Transportation and storage,E_AI_TAR,Robots autonomos,0.42,
DK,2025,H,Transportation and storage,E_AI_TAR,Robots autonomos,5.87,
EE,2025,H,Transportation and storage,E_AI_TAR,Robots autonomos,1.32,
EL,2025,H,Transportation and storage,E_AI_TAR,Robots autonomos,0.25,
ES,2025,H,Transportation and storage,E_AI_TAR,Robots autonomos,0.89,
EU27_2020,2025,H,Transportation and storage,E_AI_TAR,Robots autonomos,0.85,
FI,2025,H,Transportation and storage,E_AI_TAR,Robots autonomos,1.03,
FR,2025,H,Transportation and storage,E_AI_TAR,Robots autonomos,0.3,
HR,2025,H,Transportation and storage,E_AI_TAR,Robots autonomos,,@C
HU,2025,H,Transportation and storage,E_AI_TAR,Robots autonomos,0.17,
IE,2025,H,Transportation and storage,E_AI_TAR,Robots autonomos,0.44,
IT,2025,H,Transportation and storage,E_AI_TAR,Robots autonomos,0.53,
LT,2025,H,Transportation and storage,E_AI_TAR,Robots autonomos,4.66,
LU,2025,H,Transportation and storage,E_AI_TAR,Robots autonomos,1.4,
LV,2025,H,Transportation and storage,E_AI_TAR,Robots autonomos,1.56,
MT,2025,H,Transportation and storage,E_AI_TAR,Robots autonomos,1.63,
NL,2025,H,Transportation and storage,E_AI_TAR,Robots autonomos,2.4,
PL,2025,H,Transportation and storage,E_AI_TAR,Robots autonomos,0.23,
PT,2025,H,Transportation and storage,E_AI_TAR,Robots autonomos,2.43,
RO,2025,H,Transportation and storage,E_AI_TAR,Robots autonomos,0.11,
SE,2025,H,Transportation and storage,E_AI_TAR,Robots autonomos,1.23,
SI,2025,H,Transportation and storage,E_AI_TAR,Robots autonomos,1.09,
SK,2025,H,Transportation and storage,E_AI_TAR,Robots autonomos,0.18,
AT,2025,H,Transportation and storage,E_AI_TIR,Vision por computador,4.02,
BE,2025,H,Transportation and storage,E_AI_TIR,Vision por computador,4.17,
BG,2025,H,Transportation and storage,E_AI_TIR,Vision por computador,,u
CY,2025,H,Transportation and storage,E_AI_TIR,Vision por computador,1.33,
CZ,2025,H,Transportation and storage,E_AI_TIR,Vision por computador,0.75,
DE,2025,H,Transportation and storage,E_AI_TIR,Vision por computador,1.88,
DK,2025,H,Transportation and storage,E_AI_TIR,Vision por computador,5.55,
EE,2025,H,Transportation and storage,E_AI_TIR,Vision por computador,4.26,
EL,2025,H,Transportation and storage,E_AI_TIR,Vision por computador,1.06,
ES,2025,H,Transportation and storage,E_AI_TIR,Vision por computador,4.44,
EU27_2020,2025,H,Transportation and storage,E_AI_TIR,Vision por computador,2.25,
FI,2025,H,Transportation and storage,E_AI_TIR,Vision por computador,1.46,
FR,2025,H,Transportation and storage,E_AI_TIR,Vision por computador,2.15,
HR,2025,H,Transportation and storage,E_AI_TIR,Vision por computador,,@C
HU,2025,H,Transportation and storage,E_AI_TIR,Vision por computador,1.51,
IE,2025,H,Transportation and storage,E_AI_TIR,Vision por computador,0.54,
IT,2025,H,Transportation and storage,E_AI_TIR,Vision por computador,1.47,
LT,2025,H,Transportation and storage,E_AI_TIR,Vision por computador,5.23,
LU,2025,H,Transportation and storage,E_AI_TIR,Vision por computador,1.98,
LV,2025,H,Transportation and storage,E_AI_TIR,Vision por computador,3.11,
MT,2025,H,Transportation and storage,E_AI_TIR,Vision por computador,5.88,
NL,2025,H,Transportation and storage,E_AI_TIR,Vision por computador,4.11,
PL,2025,H,Transportation and storage,E_AI_TIR,Vision por computador,0.58,
PT,2025,H,Transportation and storage,E_AI_TIR,Vision por computador,5.34,
RO,2025,H,Transportation and storage,E_AI_TIR,Vision por computador,0.72,
SE,2025,H,Transportation and storage,E_AI_TIR,Vision por computador,3.08,
SI,2025,H,Transportation and storage,E_AI_TIR,Vision por computador,4.99,
SK,2025,H,Transportation and storage,E_AI_TIR,Vision por computador,3.44,
AT,2025,H,Transportation and storage,E_AI_TML,Machine learning,5.71,
BE,2025,H,Transportation and storage,E_AI_TML,Machine learning,8.71,
BG,2025,H,Transportation and storage,E_AI_TML,Machine learning,1.93,
CY,2025,H,Transportation and storage,E_AI_TML,Machine learning,2.07,
CZ,2025,H,Transportation and storage,E_AI_TML,Machine learning,2.01,
DE,2025,H,Transportation and storage,E_AI_TML,Machine learning,1.77,
DK,2025,H,Transportation and storage,E_AI_TML,Machine learning,12.88,
EE,2025,H,Transportation and storage,E_AI_TML,Machine learning,1.88,
EL,2025,H,Transportation and storage,E_AI_TML,Machine learning,5.1,
ES,2025,H,Transportation and storage,E_AI_TML,Machine learning,2.91,
EU27_2020,2025,H,Transportation and storage,E_AI_TML,Machine learning,2.69,
FI,2025,H,Transportation and storage,E_AI_TML,Machine learning,3.47,
FR,2025,H,Transportation and storage,E_AI_TML,Machine learning,3.37,
HR,2025,H,Transportation and storage,E_AI_TML,Machine learning,0.36,
HU,2025,H,Transportation and storage,E_AI_TML,Machine learning,1.59,
IE,2025,H,Transportation and storage,E_AI_TML,Machine learning,3.07,
IT,2025,H,Transportation and storage,E_AI_TML,Machine learning,1.7,
LT,2025,H,Transportation and storage,E_AI_TML,Machine learning,5.69,
LU,2025,H,Transportation and storage,E_AI_TML,Machine learning,4.41,
LV,2025,H,Transportation and storage,E_AI_TML,Machine learning,2.58,
MT,2025,H,Transportation and storage,E_AI_TML,Machine learning,7.44,
NL,2025,H,Transportation and storage,E_AI_TML,Machine learning,6.54,
PL,2025,H,Transportation and storage,E_AI_TML,Machine learning,0.8,
PT,2025,H,Transportation and storage,E_AI_TML,Machine learning,3.29,
RO,2025,H,Transportation and storage,E_AI_TML,Machine learning,1.86,
SE,2025,H,Transportation and storage,E_AI_TML,Machine learning,2.63,
SI,2025,H,Transportation and storage,E_AI_TML,Machine learning,0.75,
SK,2025,H,Transportation and storage,E_AI_TML,Machine learning,2.47,
AT,2025,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,10.27,
BE,2025,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,11.05,
BG,2025,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,2.25,
CY,2025,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,1.61,
CZ,2025,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,3.19,
DE,2025,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,3.53,
DK,2025,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,15.82,
EE,2025,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,6.23,
EL,2025,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,3.58,
ES,2025,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,5.47,
EU27_2020,2025,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,3.92,
FI,2025,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,4.58,
FR,2025,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,2.96,
HR,2025,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,3.14,
HU,2025,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,1.27,
IE,2025,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,5.68,
IT,2025,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,2.13,
LT,2025,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,7.66,
LU,2025,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,9.48,
LV,2025,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,1.94,
MT,2025,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,5.31,
NL,2025,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,8.39,
PL,2025,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,1.9,
PT,2025,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,4.62,
RO,2025,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,0.87,
SE,2025,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,6.34,
SI,2025,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,3.4,
SK,2025,H,Transportation and storage,E_AI_TNLG,Generacion de lenguaje,4.14,
AT,2025,H,Transportation and storage,E_AI_TPA,Automatizacion de procesos,4.0,
BE,2025,H,Transportation and storage,E_AI_TPA,Automatizacion de procesos,9.82,
BG,2025,H,Transportation and storage,E_AI_TPA,Automatizacion de procesos,0.67,
CY,2025,H,Transportation and storage,E_AI_TPA,Automatizacion de procesos,2.07,
CZ,2025,H,Transportation and storage,E_AI_TPA,Automatizacion de procesos,1.35,
