pais,anio,ind_type,sexo,grupo,indic_is,indicador,pct,flag
AT,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_AB,Por encima de basicas,10.7,
BE,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_AB,Por encima de basicas,5.68,
BG,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_AB,Por encima de basicas,1.33,
CY,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_AB,Por encima de basicas,5.82,
CZ,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_AB,Por encima de basicas,15.58,
DE,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_AB,Por encima de basicas,6.59,
DK,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_AB,Por encima de basicas,20.42,
EE,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_AB,Por encima de basicas,22.26,
EL,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_AB,Por encima de basicas,1.74,
ES,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_AB,Por encima de basicas,12.3,
EU27_2020,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_AB,Por encima de basicas,10.18,
FI,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_AB,Por encima de basicas,41.68,
FR,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_AB,Por encima de basicas,15.49,
HR,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_AB,Por encima de basicas,4.56,
HU,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_AB,Por encima de basicas,6.33,
IE,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_AB,Por encima de basicas,2.19,u
IT,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_AB,Por encima de basicas,5.51,
LT,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_AB,Por encima de basicas,20.02,
LU,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_AB,Por encima de basicas,7.4,
LV,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_AB,Por encima de basicas,22.61,
MT,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_AB,Por encima de basicas,11.96,
NL,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_AB,Por encima de basicas,26.82,
PL,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_AB,Por encima de basicas,16.79,
PT,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_AB,Por encima de basicas,4.44,
RO,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_AB,Por encima de basicas,1.5,
SE,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_AB,Por encima de basicas,27.05,
SI,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_AB,Por encima de basicas,12.52,
SK,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_AB,Por encima de basicas,8.29,
AT,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_B,Basicas,24.5,
BE,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_B,Basicas,18.03,
BG,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_B,Basicas,7.27,
CY,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_B,Basicas,14.86,
CZ,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_B,Basicas,25.77,
DE,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_B,Basicas,19.51,
DK,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_B,Basicas,30.87,
EE,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_B,Basicas,25.84,
EL,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_B,Basicas,12.88,
ES,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_B,Basicas,21.98,
EU27_2020,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_B,Basicas,18.66,
FI,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_B,Basicas,27.67,
FR,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_B,Basicas,21.68,
HR,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_B,Basicas,13.76,
HU,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_B,Basicas,14.3,
IE,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_B,Basicas,26.11,u
IT,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_B,Basicas,13.03,
LT,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_B,Basicas,26.87,
LU,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_B,Basicas,27.91,
LV,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_B,Basicas,24.22,
MT,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_B,Basicas,20.01,
NL,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_B,Basicas,29.01,
PL,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_B,Basicas,20.39,
PT,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_B,Basicas,16.49,
RO,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_B,Basicas,8.88,
SE,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_B,Basicas,28.0,
SI,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_B,Basicas,16.63,
SK,2021,F_I0_2,Mujeres,Educacion baja,I_DSK2_B,Basicas,15.84,
AT,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_AB,Por encima de basicas,21.76,
BE,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_AB,Por encima de basicas,17.61,
BG,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_AB,Por encima de basicas,4.07,
CY,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_AB,Por encima de basicas,14.03,
CZ,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_AB,Por encima de basicas,14.48,
DE,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_AB,Por encima de basicas,12.68,
DK,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_AB,Por encima de basicas,27.22,
EE,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_AB,Por encima de basicas,18.87,
EL,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_AB,Por encima de basicas,17.39,
ES,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_AB,Por encima de basicas,38.05,
EU27_2020,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_AB,Por encima de basicas,18.63,
FI,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_AB,Por encima de basicas,40.39,
FR,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_AB,Por encima de basicas,25.95,
HR,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_AB,Por encima de basicas,30.5,
HU,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_AB,Por encima de basicas,12.45,
IE,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_AB,Por encima de basicas,22.9,
IT,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_AB,Por encima de basicas,21.83,
LT,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_AB,Por encima de basicas,13.03,
LU,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_AB,Por encima de basicas,24.06,
LV,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_AB,Por encima de basicas,12.4,
MT,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_AB,Por encima de basicas,39.92,
NL,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_AB,Por encima de basicas,44.38,
PL,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_AB,Por encima de basicas,9.34,
PT,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_AB,Por encima de basicas,29.28,
RO,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_AB,Por encima de basicas,3.66,
SE,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_AB,Por encima de basicas,25.74,
SI,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_AB,Por encima de basicas,10.41,
SK,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_AB,Por encima de basicas,11.68,
AT,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_B,Basicas,33.12,
BE,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_B,Basicas,27.5,
BG,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_B,Basicas,21.86,
CY,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_B,Basicas,27.07,
CZ,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_B,Basicas,38.8,
DE,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_B,Basicas,30.53,
DK,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_B,Basicas,36.66,
EE,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_B,Basicas,26.54,
EL,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_B,Basicas,33.96,
ES,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_B,Basicas,32.59,
EU27_2020,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_B,Basicas,29.01,
FI,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_B,Basicas,35.19,
FR,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_B,Basicas,33.66,
HR,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_B,Basicas,43.47,
HU,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_B,Basicas,25.85,
IE,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_B,Basicas,38.42,
IT,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_B,Basicas,28.31,
LT,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_B,Basicas,17.74,
LU,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_B,Basicas,31.29,
LV,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_B,Basicas,24.39,
MT,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_B,Basicas,26.16,
NL,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_B,Basicas,33.87,
PL,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_B,Basicas,17.04,
PT,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_B,Basicas,37.91,
RO,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_B,Basicas,17.11,
SE,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_B,Basicas,30.55,
SI,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_B,Basicas,30.98,
SK,2021,F_I3_4,Mujeres,Educacion media,I_DSK2_B,Basicas,35.65,
AT,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_AB,Por encima de basicas,49.1,
BE,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_AB,Por encima de basicas,38.23,
BG,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_AB,Por encima de basicas,18.98,
CY,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_AB,Por encima de basicas,37.13,
CZ,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_AB,Por encima de basicas,47.52,
DE,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_AB,Por encima de basicas,30.68,
DK,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_AB,Por encima de basicas,46.05,
EE,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_AB,Por encima de basicas,34.99,
EL,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_AB,Por encima de basicas,43.32,
ES,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_AB,Por encima de basicas,59.14,
EU27_2020,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_AB,Por encima de basicas,44.7,
FI,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_AB,Por encima de basicas,58.65,
FR,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_AB,Por encima de basicas,47.76,
HR,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_AB,Por encima de basicas,56.86,
HU,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_AB,Por encima de basicas,39.07,
IE,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_AB,Por encima de basicas,47.94,
IT,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_AB,Por encima de basicas,42.08,
LT,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_AB,Por encima de basicas,33.39,
LU,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_AB,Por encima de basicas,45.42,
LV,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_AB,Por encima de basicas,38.75,
MT,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_AB,Por encima de basicas,61.46,
NL,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_AB,Por encima de basicas,65.58,
PL,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_AB,Por encima de basicas,38.5,
PT,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_AB,Por encima de basicas,54.71,
RO,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_AB,Por encima de basicas,29.19,
SE,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_AB,Por encima de basicas,43.48,
SI,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_AB,Por encima de basicas,35.01,
SK,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_AB,Por encima de basicas,38.0,
AT,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_B,Basicas,34.69,
BE,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_B,Basicas,35.34,
BG,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_B,Basicas,42.57,
CY,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_B,Basicas,37.49,
CZ,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_B,Basicas,40.74,
DE,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_B,Basicas,37.2,
DK,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_B,Basicas,32.39,
EE,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_B,Basicas,30.88,
EL,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_B,Basicas,40.19,
ES,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_B,Basicas,25.08,
EU27_2020,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_B,Basicas,32.92,
FI,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_B,Basicas,31.54,
FR,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_B,Basicas,35.52,
HR,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_B,Basicas,37.3,
HU,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_B,Basicas,35.25,
IE,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_B,Basicas,34.76,
IT,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_B,Basicas,30.59,
LT,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_B,Basicas,32.55,
LU,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_B,Basicas,33.82,
LV,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_B,Basicas,34.15,
MT,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_B,Basicas,31.52,
NL,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_B,Basicas,26.65,
PL,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_B,Basicas,28.19,
PT,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_B,Basicas,34.55,
RO,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_B,Basicas,35.67,
SE,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_B,Basicas,36.54,
SI,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_B,Basicas,37.43,
SK,2021,F_I5_8,Mujeres,Educacion alta,I_DSK2_B,Basicas,39.81,
AT,2021,F_Y16_74,Mujeres,16-74,I_DSK2_AB,Por encima de basicas,28.86,
BE,2021,F_Y16_74,Mujeres,16-74,I_DSK2_AB,Por encima de basicas,23.16,
BG,2021,F_Y16_74,Mujeres,16-74,I_DSK2_AB,Por encima de basicas,7.33,
CY,2021,F_Y16_74,Mujeres,16-74,I_DSK2_AB,Por encima de basicas,22.65,
CZ,2021,F_Y16_74,Mujeres,16-74,I_DSK2_AB,Por encima de basicas,22.19,
DE,2021,F_Y16_74,Mujeres,16-74,I_DSK2_AB,Por encima de basicas,15.83,
DK,2021,F_Y16_74,Mujeres,16-74,I_DSK2_AB,Por encima de basicas,32.4,
EE,2021,F_Y16_74,Mujeres,16-74,I_DSK2_AB,Por encima de basicas,26.81,
EL,2021,F_Y16_74,Mujeres,16-74,I_DSK2_AB,Por encima de basicas,21.32,
ES,2021,F_Y16_74,Mujeres,16-74,I_DSK2_AB,Por encima de basicas,36.82,
EU27_2020,2021,F_Y16_74,Mujeres,16-74,I_DSK2_AB,Por encima de basicas,24.59,
FI,2021,F_Y16_74,Mujeres,16-74,I_DSK2_AB,Por encima de basicas,47.95,
FR,2021,F_Y16_74,Mujeres,16-74,I_DSK2_AB,Por encima de basicas,31.27,
HR,2021,F_Y16_74,Mujeres,16-74,I_DSK2_AB,Por encima de basicas,27.71,
HU,2021,F_Y16_74,Mujeres,16-74,I_DSK2_AB,Por encima de basicas,19.59,
IE,2021,F_Y16_74,Mujeres,16-74,I_DSK2_AB,Por encima de basicas,36.57,
IT,2021,F_Y16_74,Mujeres,16-74,I_DSK2_AB,Por encima de basicas,19.98,
LT,2021,F_Y16_74,Mujeres,16-74,I_DSK2_AB,Por encima de basicas,23.59,
LU,2021,F_Y16_74,Mujeres,16-74,I_DSK2_AB,Por encima de basicas,27.02,
LV,2021,F_Y16_74,Mujeres,16-74,I_DSK2_AB,Por encima de basicas,24.2,
MT,2021,F_Y16_74,Mujeres,16-74,I_DSK2_AB,Por encima de basicas,35.48,
NL,2021,F_Y16_74,Mujeres,16-74,I_DSK2_AB,Por encima de basicas,47.5,
PL,2021,F_Y16_74,Mujeres,16-74,I_DSK2_AB,Por encima de basicas,19.83,
PT,2021,F_Y16_74,Mujeres,16-74,I_DSK2_AB,Por encima de basicas,27.64,
RO,2021,F_Y16_74,Mujeres,16-74,I_DSK2_AB,Por encima de basicas,7.47,
SE,2021,F_Y16_74,Mujeres,16-74,I_DSK2_AB,Por encima de basicas,32.65,
SI,2021,F_Y16_74,Mujeres,16-74,I_DSK2_AB,Por encima de basicas,18.63,
SK,2021,F_Y16_74,Mujeres,16-74,I_DSK2_AB,Por encima de basicas,18.02,
AT,2021,F_Y16_74,Mujeres,16-74,I_DSK2_B,Basicas,32.17,
BE,2021,F_Y16_74,Mujeres,16-74,I_DSK2_B,Basicas,28.47,
BG,2021,F_Y16_74,Mujeres,16-74,I_DSK2_B,Basicas,23.91,
CY,2021,F_Y16_74,Mujeres,16-74,I_DSK2_B,Basicas,29.34,
CZ,2021,F_Y16_74,Mujeres,16-74,I_DSK2_B,Basicas,37.5,
DE,2021,F_Y16_74,Mujeres,16-74,I_DSK2_B,Basicas,29.9,
DK,2021,F_Y16_74,Mujeres,16-74,I_DSK2_B,Basicas,33.36,
EE,2021,F_Y16_74,Mujeres,16-74,I_DSK2_B,Basicas,28.47,
EL,2021,F_Y16_74,Mujeres,16-74,I_DSK2_B,Basicas,30.07,
ES,2021,F_Y16_74,Mujeres,16-74,I_DSK2_B,Basicas,25.84,
EU27_2020,2021,F_Y16_74,Mujeres,16-74,I_DSK2_B,Basicas,27.67,
FI,2021,F_Y16_74,Mujeres,16-74,I_DSK2_B,Basicas,32.22,
FR,2021,F_Y16_74,Mujeres,16-74,I_DSK2_B,Basicas,31.4,
HR,2021,F_Y16_74,Mujeres,16-74,I_DSK2_B,Basicas,32.36,
HU,2021,F_Y16_74,Mujeres,16-74,I_DSK2_B,Basicas,26.75,
IE,2021,F_Y16_74,Mujeres,16-74,I_DSK2_B,Basicas,35.3,
IT,2021,F_Y16_74,Mujeres,16-74,I_DSK2_B,Basicas,23.11,
LT,2021,F_Y16_74,Mujeres,16-74,I_DSK2_B,Basicas,25.7,
LU,2021,F_Y16_74,Mujeres,16-74,I_DSK2_B,Basicas,31.24,
LV,2021,F_Y16_74,Mujeres,16-74,I_DSK2_B,Basicas,28.44,
MT,2021,F_Y16_74,Mujeres,16-74,I_DSK2_B,Basicas,25.37,
NL,2021,F_Y16_74,Mujeres,16-74,I_DSK2_B,Basicas,29.45,
PL,2021,F_Y16_74,Mujeres,16-74,I_DSK2_B,Basicas,21.1,
PT,2021,F_Y16_74,Mujeres,16-74,I_DSK2_B,Basicas,27.74,
RO,2021,F_Y16_74,Mujeres,16-74,I_DSK2_B,Basicas,18.24,
SE,2021,F_Y16_74,Mujeres,16-74,I_DSK2_B,Basicas,32.24,
SI,2021,F_Y16_74,Mujeres,16-74,I_DSK2_B,Basicas,29.99,
SK,2021,F_Y16_74,Mujeres,16-74,I_DSK2_B,Basicas,34.33,
AT,2021,IND_TOTAL,Total,16-74,I_DSK2_AB,Por encima de basicas,33.28,
BE,2021,IND_TOTAL,Total,16-74,I_DSK2_AB,Por encima de basicas,26.34,
BG,2021,IND_TOTAL,Total,16-74,I_DSK2_AB,Por encima de basicas,7.82,
CY,2021,IND_TOTAL,Total,16-74,I_DSK2_AB,Por encima de basicas,20.95,
CZ,2021,IND_TOTAL,Total,16-74,I_DSK2_AB,Por encima de basicas,24.06,
DE,2021,IND_TOTAL,Total,16-74,I_DSK2_AB,Por encima de basicas,18.84,
DK,2021,IND_TOTAL,Total,16-74,I_DSK2_AB,Por encima de basicas,37.37,
EE,2021,IND_TOTAL,Total,16-74,I_DSK2_AB,Por encima de basicas,27.68,
EL,2021,IND_TOTAL,Total,16-74,I_DSK2_AB,Por encima de basicas,21.7,
ES,2021,IND_TOTAL,Total,16-74,I_DSK2_AB,Por encima de basicas,38.06,
EU27_2020,2021,IND_TOTAL,Total,16-74,I_DSK2_AB,Por encima de basicas,26.46,
FI,2021,IND_TOTAL,Total,16-74,I_DSK2_AB,Por encima de basicas,48.13,
FR,2021,IND_TOTAL,Total,16-74,I_DSK2_AB,Por encima de basicas,31.25,
HR,2021,IND_TOTAL,Total,16-74,I_DSK2_AB,Por encima de basicas,31.18,
HU,2021,IND_TOTAL,Total,16-74,I_DSK2_AB,Por encima de basicas,21.54,
IE,2021,IND_TOTAL,Total,16-74,I_DSK2_AB,Por encima de basicas,39.69,
IT,2021,IND_TOTAL,Total,16-74,I_DSK2_AB,Por encima de basicas,22.52,
LT,2021,IND_TOTAL,Total,16-74,I_DSK2_AB,Por encima de basicas,23.01,
LU,2021,IND_TOTAL,Total,16-74,I_DSK2_AB,Por encima de basicas,31.81,
LV,2021,IND_TOTAL,Total,16-74,I_DSK2_AB,Por encima de basicas,23.79,
MT,2021,IND_TOTAL,Total,16-74,I_DSK2_AB,Por encima de basicas,35.49,
NL,2021,IND_TOTAL,Total,16-74,I_DSK2_AB,Por encima de basicas,51.77,
PL,2021,IND_TOTAL,Total,16-74,I_DSK2_AB,Por encima de basicas,20.64,
PT,2021,IND_TOTAL,Total,16-74,I_DSK2_AB,Por encima de basicas,28.54,
RO,2021,IND_TOTAL,Total,16-74,I_DSK2_AB,Por encima de basicas,8.73,
SE,2021,IND_TOTAL,Total,16-74,I_DSK2_AB,Por encima de basicas,35.68,
SI,2021,IND_TOTAL,Total,16-74,I_DSK2_AB,Por encima de basicas,19.72,
SK,2021,IND_TOTAL,Total,16-74,I_DSK2_AB,Por encima de basicas,20.83,
AT,2021,IND_TOTAL,Total,16-74,I_DSK2_B,Basicas,30.05,
BE,2021,IND_TOTAL,Total,16-74,I_DSK2_B,Basicas,27.89,
BG,2021,IND_TOTAL,Total,16-74,I_DSK2_B,Basicas,23.36,
CY,2021,IND_TOTAL,Total,16-74,I_DSK2_B,Basicas,29.26,
CZ,2021,IND_TOTAL,Total,16-74,I_DSK2_B,Basicas,35.63,
DE,2021,IND_TOTAL,Total,16-74,I_DSK2_B,Basicas,30.08,
DK,2021,IND_TOTAL,Total,16-74,I_DSK2_B,Basicas,31.27,
EE,2021,IND_TOTAL,Total,16-74,I_DSK2_B,Basicas,28.69,
EL,2021,IND_TOTAL,Total,16-74,I_DSK2_B,Basicas,30.78,
ES,2021,IND_TOTAL,Total,16-74,I_DSK2_B,Basicas,26.11,
EU27_2020,2021,IND_TOTAL,Total,16-74,I_DSK2_B,Basicas,27.46,
FI,2021,IND_TOTAL,Total,16-74,I_DSK2_B,Basicas,31.04,
FR,2021,IND_TOTAL,Total,16-74,I_DSK2_B,Basicas,30.71,
HR,2021,IND_TOTAL,Total,16-74,I_DSK2_B,Basicas,32.19,
HU,2021,IND_TOTAL,Total,16-74,I_DSK2_B,Basicas,27.56,
IE,2021,IND_TOTAL,Total,16-74,I_DSK2_B,Basicas,30.8,
IT,2021,IND_TOTAL,Total,16-74,I_DSK2_B,Basicas,23.08,
LT,2021,IND_TOTAL,Total,16-74,I_DSK2_B,Basicas,25.83,
LU,2021,IND_TOTAL,Total,16-74,I_DSK2_B,Basicas,31.98,
LV,2021,IND_TOTAL,Total,16-74,I_DSK2_B,Basicas,27.01,
MT,2021,IND_TOTAL,Total,16-74,I_DSK2_B,Basicas,25.74,
NL,2021,IND_TOTAL,Total,16-74,I_DSK2_B,Basicas,27.18,
PL,2021,IND_TOTAL,Total,16-74,I_DSK2_B,Basicas,22.28,
PT,2021,IND_TOTAL,Total,16-74,I_DSK2_B,Basicas,26.76,
RO,2021,IND_TOTAL,Total,16-74,I_DSK2_B,Basicas,19.09,
SE,2021,IND_TOTAL,Total,16-74,I_DSK2_B,Basicas,30.92,
SI,2021,IND_TOTAL,Total,16-74,I_DSK2_B,Basicas,29.95,
SK,2021,IND_TOTAL,Total,16-74,I_DSK2_B,Basicas,34.36,
AT,2021,M_I0_2,Hombres,Educacion baja,I_DSK2_AB,Por encima de basicas,15.6,
BE,2021,M_I0_2,Hombres,Educacion baja,I_DSK2_AB,Por encima de basicas,9.3,
BG,2021,M_I0_2,Hombres,Educacion baja,I_DSK2_AB,Por encima de basicas,1.95,
CY,2021,M_I0_2,Hombres,Educacion baja,I_DSK2_AB,Por encima de basicas,7.61,
CZ,2021,M_I0_2,Hombres,Educacion baja,I_DSK2_AB,Por encima de basicas,24.09,
DE,2021,M_I0_2,Hombres,Educacion baja,I_DSK2_AB,Por encima de basicas,8.51,
DK,2021,M_I0_2,Hombres,Educacion baja,I_DSK2_AB,Por encima de basicas,25.47,
EE,2021,M_I0_2,Hombres,Educacion baja,I_DSK2_AB,Por encima de basicas,25.21,
EL,2021,M_I0_2,Hombres,Educacion baja,I_DSK2_AB,Por encima de basicas,3.03,
ES,2021,M_I0_2,Hombres,Educacion baja,I_DSK2_AB,Por encima de basicas,15.27,
EU27_2020,2021,M_I0_2,Hombres,Educacion baja,I_DSK2_AB,Por encima de basicas,12.57,
FI,2021,M_I0_2,Hombres,Educacion baja,I_DSK2_AB,Por encima de basicas,35.03,
FR,2021,M_I0_2,Hombres,Educacion baja,I_DSK2_AB,Por encima de basicas,13.07,
HR,2021,M_I0_2,Hombres,Educacion baja,I_DSK2_AB,Por encima de basicas,5.45,
HU,2021,M_I0_2,Hombres,Educacion baja,I_DSK2_AB,Por encima de basicas,9.87,
IE,2021,M_I0_2,Hombres,Educacion baja,I_DSK2_AB,Por encima de basicas,3.38,
IT,2021,M_I0_2,Hombres,Educacion baja,I_DSK2_AB,Por encima de basicas,8.48,
LT,2021,M_I0_2,Hombres,Educacion baja,I_DSK2_AB,Por encima de basicas,20.54,
LU,2021,M_I0_2,Hombres,Educacion baja,I_DSK2_AB,Por encima de basicas,12.97,
LV,2021,M_I0_2,Hombres,Educacion baja,I_DSK2_AB,Por encima de basicas,12.82,
